index,solution,solute,'det_sv_NdUnfilled','det_sv_NfUnfilled','det_sv_NUnfilled','AVE_sv_NsUnfilled','AVE_sv_NfUnfilled','AVE_sv_NUnfilled','AVE_sv_GSmagmom','AVE_sv_frac_pValence','AVE_sv_frac_dValence','AVE_sv_EA（wiki)','AVE_Electrochemical weight equivalent_sv','reci_det_sv_MeltingT','reci_det_sv_EA（wiki)','reci_det_sv_Volume','reci_det_Electrochemical weight equivalent_sv','reci_det_Electronegativity absolute_sv','reci_det_Radii pseudo-potential (Zunger)_sv','reci_det_sv_nw','reci_det_Energy cohesive (Brewer)_sv','reci_det_Enthalpy of vacancies (Miedema)_sv','reci_det_Nuclear charge effective (Slater)_sv','reci_ave_sv_EA（wiki)','reci_ave_sv_R_ionic(wiki)','reci_ave_sv_Ve','reci_ave_Electrochemical weight equivalent_sv','reci_ave_Charge nuclear effective (Clementi)_sv','reci_ave_Distance from valence electron (Schubert)_sv','reci_ave_Electronegativity (Martynov&Batsanov)_sv','reci_ave_Electronegativity absolute_sv','reci_ave_Radii pseudo-potential (Zunger)_sv','reci_ave_Enthalpy of vacancies (Miedema)_sv','reci_ave_Nuclear charge effective (Slater)_sv','exp_det_sv_CovalentRadius','exp_det_sv_Electronegativity（Pauling scale）','exp_det_sv_NsValence','exp_det_sv_NdValence','exp_det_sv_NsUnfilled','exp_det_sv_NpUnfilled','exp_det_sv_NdUnfilled','exp_det_sv_NUnfilled','exp_det_sv_GSmagmom','exp_det_sv_frac_sValence','exp_det_sv_frac_pValence','exp_det_sv_frac_dValence','exp_det_sv_frac_fValence','exp_det_sv_EA（wiki)','exp_det_sv_Ionic energy/ev','exp_det_sv_R_ionic(wiki)','exp_det_Phi_sv','exp_det_Electrochemical weight equivalent_sv','exp_det_Atomic electron scattering factor at 0.5_sv','exp_det_Charge nuclear effective (Clementi)_sv','exp_det_Compression modulus_sv','exp_det_Distance from core electron (Schubert)_sv','exp_det_Distance from valence electron (Schubert)_sv','exp_det_Electronegativity (Alfred-Rochow)_sv','exp_det_Electronegativity (Martynov&Batsanov)_sv','exp_det_Electronegativity absolute_sv','exp_det_Radii pseudo-potential (Zunger)_sv','exp_det_sv_nw','exp_det_Energy cohesive (Brewer)_sv','exp_det_Nuclear charge effective (Slater)_sv','cmax','MA',ev_ratio,sf,N_sv,N_so,sv_Volume,so_Volume
337,Sn,Cd,0,0,-4,0,0,2,0,0.07145,0.7738,0.206035,0.444975,-0.000297,-2.327795398,0.010172838,-1.53501172,-0.001611257,-0.080447625,-0.00275558,0.543597628,0.004390244,0.052893907,-0.264673729,1.061125235,0.53120029,2.484420907,0.116,0.425724638,0.623100304,0.231752511,0.491691081,0.022195122,0.203,1.051271096,0.763379494,1,1,1,0.018315639,1,0.018315639,1,1.02,0.866840749,1.126369918,1,0.163315723,5.21,1.296930087,0.904837418,1.316438521,0.93239382,0.402524224,0.525712917,0.980198673,1.105170918,0.771051586,0.618783392,1.030454534,1.397940385,1.010050167,0.138069237,0.272531793,1,-0.00196,1.09178,-14.79,50,48,27.65,21.58
75,Co,Ga,-3,0,2,0,0,4,0.77425,0.03845,0.7735,0.54613,0.27311,0.0027357,0.815600421,-0.038800807,0.877805149,0.07994186,0.094920997,0.25787728,0.128081453,0.013425926,-0.056410256,1.917781185,1.290806129,0.736114196,3.71,0.169991587,0.688596491,0.584815321,0.27252907,0.542510003,0.01412037,0.228205128,0.960789439,0.93239382,1,20.08553692,1,148.4131591,0.049787068,7.389056099,0.212566585,0.933886844,1.08,0.991436874,1,0.792739984,0.194,0.970445534,0.367879441,0.937479864,1.173510871,1.896480879,0.260539708,1.954237321,2.363160694,1.127496852,0.980198673,0.332871084,0.722527354,0.0446,0.205975098,3.004166024,13,-3.99877,0.66712,17.42,27,31,11.13,19.59
305,Re,Os,-1,0,-1,0,0,4.5,0,0,0.2554,0.569098,0.38596,1.34E-05,-15.62957199,0.003452417,-1.610002342,-0.044674586,0.004224162,0,-0.00213398,0.000414,-0.011111111,8.742601914,1.298701299,1.500560502,2.82,0.097856727,0.749326448,0.512988717,0.226418926,0.375246409,0.004554865,0.272222222,0.93239382,1.349858808,1,2.718281828,1,1,0.367879441,0.367879441,1,0.996,1,1.035205544,0.970154444,2.766004887,1.830702916,1,1.221402758,1.24645061,1.030454534,1.221402758,1.584073985,0.980198673,0.951229425,1.061836547,0.810584246,2.41,0.970445534,1,1.150273799,1.161834243,30,0,0.97636,-7.08,75,76,14.7,13.99
382,V,Mo,-2,0,-1,0.5,0,6.5,0,0,0.71665,0.63748,0.1357,-0.000112781,-0.557009086,-0.007861257,-3.438333882,-0.021367521,-0.043875575,-0.046577189,-0.041696351,-0.001451613,-0.013175231,1.616655219,1.140044047,0.372669584,7.750530029,0.172,0.65302476,0.482957184,0.267094017,0.389584846,0.005725806,0.296442688,1.010050167,1.698932309,0.367879441,7.389056099,2.718281828,1,0.135335283,0.367879441,1,0.791915963,1,1.26,1,1.245628224,1.413727736,0.904837418,1.491824698,1.062048935,2.117000017,7.389056099,3.022245203,1.040810774,0.860707976,0.860707976,0.755783741,1.35,1.336427488,3.13,4.526730794,1.161834243,50,-0.0836,0.97846,9.83,23,42,13.88,15.58
178,Mg,In,0,0,5,0,0,2.5,0,0.03845,0.3846,-0.00804,0.26121,0.001243511,5.104709314,-0.004806865,-5.413237405,0.202098717,-0.004805959,0,-0.265426259,0.00173913,-0.150877193,0.052354657,1.113310242,0.291613559,5.229259403,0.210089279,0.435,0.688427856,0.221531286,0.490207858,0.020869565,0.275438596,1.010050167,1.599994193,1,22026.46579,1,148.4131591,1,148.4131591,1,0.429,1.08,2.158039132,1,2.190040419,0.156,1.08,1.568312185,1.310488541,6.766608491,174.1644556,1.05865581,1.491824698,1,1.296930087,1.377127764,0.005516564,1.02020134,1,2.745601015,8.584858397,10,-1.36E-14,0.82509,-7.12,12,49,23.23,26.15
140,Fe,Ni,-2,0,-2,0,0,3,1.35305,0,0.775,0.655198,0.749,2.65E-05,-5.661696918,0.006445911,2.450213907,-0.019032691,-0.015218053,0.006386984,-0.008419635,0.000549,-0.019753086,3.695033187,1.269076305,0.79688546,2.063393161,0.18,0.603448276,0.583492107,0.236789073,0.466324623,0.007417582,0.256790123,0.923116346,1.08,1,7.389056099,1,1,0.135335283,0.135335283,0.219742252,0.951229425,1,1.051271096,1,2.728969322,0.978827355,1.083287068,1.309964451,0.411140613,1.083287068,1.323129812,1.193631093,1.49,5.697343423,1.11627807,1.094174284,1.4,1.072508181,0.827,1.173510871,1.349858808,5,-0.00607,1.1259,4.65,26,28,11.77,10.94
109,Cu,Cd,0,0,-1,0.5,0,0.5,0,0,0.8712,0.26789,0.45591,0.000946377,-2.237776951,-0.038334802,-1.319091996,0.007732597,-0.03872881,0.209094801,0.575536014,0.014390244,-0.008210181,-0.309682953,1.008166146,0.743741184,2.38,0.147,0.404411765,0.82010582,0.227080584,0.470831674,0.017195122,0.233990148,1.127496852,0.810584246,2.718281828,1,0.367879441,1,1,0.367879441,1,1.078746803,1,0.927001588,1,0.144311662,3.55,1.197217363,0.670320046,1.287960552,2.054433211,10.48556972,0.405351778,1.309964451,0.860707976,0.748263568,1.377127764,0.861,1.191246217,0.281,0.097295747,1.161834243,2.5,-1.19,0.91612,67.4,29,48,11.81,21.58
12,Ag,Sn,0,0,3,0.5,0,2.5,0,0.07145,0.8117,1.20827,0.21272,0.001170122,0.132629107,-0.022450282,-5.22767978,0.007332914,0.110862262,0.129490393,-0.020511713,0.008888889,-0.061104088,0.832909416,0.990006538,0.575555927,5.865766656,0.117211556,0.389805097,0.733247166,0.228891682,0.476483763,0.015555556,0.207543194,0.941764534,1.030454534,2.718281828,1,0.367879441,54.59815003,1,20.08553692,1,1.053375743,1.15,0.822999241,1,0.824976812,0.792708275,0.631283646,0.818730753,1.208741819,1.11627807,2.9153795,1.108491409,1.11627807,0.548811636,1.349858808,2.247907987,0.869,0.609570907,0.538,1.209249598,4.263114515,10,-0.272,0.81691,32.4,47,50,17.06,27.65
35,Au,As,0,0,2,0.5,0,2,0,0.1,0.53335,1.56,0.416855,0.000169673,0.809383652,-0.012537009,5.087595228,0.01536902,0.330773931,0.436046512,0.0754,0.01,-0.079365079,0.837852906,1.025570272,1.085217717,4.011859919,0.113,0.440050081,0.640432384,0.180994735,0.541326815,0.015,0.198412698,0.844,0.697676326,2.718281828,1,0.367879441,20.08553692,1,7.389056099,1,1.097791023,1.22,1.305648693,0.571209064,0.222281652,1.756108006,0.454,0.70468809,0.589411911,0.205975098,0.030500872,0.262369884,0.860707976,0.34645581,2.18,2.94,0.625,0.287940908,0.088,0.427414932,8.166169913,0.2,-0.943,0.92666,17.69,79,33,16.96,21.54
179,Mg,La,9,0,9,0,0,4.5,0,0,0.16665,0.075,0.302935,-0.000245201,4.318181818,-0.016108128,-5.851936955,0.202098717,-0.167935513,-0.015243902,-0.438538009,-0.011666667,0,-0.340909091,1.008016509,0.083457277,5.009909627,0.205,0.424002875,0.75204976,0.221531286,0.408643081,0.014166667,0.351,1.934792334,0.811,1,2.718281828,1,1,8103.083928,8103.083928,1,0.717,1,1.395565905,1,2.585709659,0.126269092,1.37,0.755783741,1.424541489,8.953101423,403.4287935,0.894938749,1.284025417,1.127496852,0.860707976,1.040810774,0.00552,2.857651118,1.04,19.29797176,1,0.5,0.0358,1.13146,80.8,12,57,23.23,37.12
369,Ti,Mo,-3,0,-2,0.5,0,7,0,0,0.66665,0.41142,0.144945,-0.000169894,-11.89986892,0.007527629,-2.027304008,-0.033444816,-0.01994984,-0.104720105,-0.059558001,-0.001666667,-0.027605245,7.288085134,1.102409639,0.305868758,7.045015092,0.175,0.618708847,0.526549163,0.273132664,0.377621979,0.005833333,0.303657695,0.941764534,1.858928042,0.367879441,20.08553692,2.718281828,1,0.049787068,0.135,1,0.717,1,1.395565905,1,1.96,1.3,0.843664817,2.339646852,1.042592083,2.203396426,8.671137658,5.333459022,0.990049834,0.70468809,0.980198673,1.083287068,1.57,1.150273799,7.69,7.170676488,1.349858808,40,0.449,0.89541,-20.96,22,42,17.65,15.58
185,Mg,Zn,0,0,0,0,0,0,0,0,0.41665,-0.5,0.232,0.000360244,0.833333333,0.022569015,-4.983935727,0.104237173,0.039304056,-0.190217391,0.0785,0,-0.120992136,-2.083333333,1.149577167,0.43674857,5.443910241,0.235,0.444,0.728901612,0.172600514,0.512262866,0.02,0.290381125,0.826959134,1.404947591,1,22026.46579,1,1,1,1,1,0.435,1,2.300899193,1,0.818730753,5.742875253,1.02,1.915540829,1.237075344,3.326763801,14.2962891,1.27634433,1.173510871,0.913931185,1.537257524,1.138828383,0.0213,0.860707976,2.013752707,0.852143789,4.48168907,3,1.78,0.78058,-48.79,12,30,23.23,15.24
102,Cr,V,2,0,1,0.5,0,6.5,0,0,0.71665,0.60175,0.097715,-6.30E-07,0.41551961,-0.011287224,-1.662441514,0.008960573,0.001686568,0.033707177,-0.055578522,-0.00188,0.00452284,1.687399957,1.112347052,0.430115274,10.30091773,0.198,0.686498856,0.475225225,0.273297491,0.41067935,0.007392473,0.300768883,1.150273799,0.970445534,2.718281828,0.135335283,0.367879441,1,7.389056099,2.718281828,1,1.262760251,1,0.791915963,1,0.862275891,0.979904658,1.061836547,0.670320046,1.015895003,0.951229425,0.860707976,0.754273685,1.02020134,1.323129812,0.895834135,1.246076731,0.887,0.990049834,0.463,3.353484653,0.951229425,18,-0.0776,0.94055,8.79,24,23,12,13.88
90,Co,Zn,-3,0,-3,0,0,1.5,0.77425,0,0.80555,0.03113,0.322075,0.000878057,-3.176647641,-0.024230462,-0.322559079,-0.007839038,0.036865389,0.248215445,0.512950308,0.012592593,-0.026525199,-0.078342846,1.201093211,0.798012366,3.113221918,0.173,0.664840835,0.637919897,0.22863862,0.513482199,0.013703704,0.243147657,0.960789439,0.794533603,1,20.08553692,1,1,0.049787068,0.049787068,0.212566585,0.946012024,1,1.057069017,1,0.283013692,5.78,1.094174284,0.367879441,1.033933024,1.127496852,1.476980794,0.268205983,1.716006862,2.9153795,0.960789439,0.755783741,1.16,0.869358235,0.0469,0.047834889,1.568312185,10,-2.53,0.85739,17.4,27,30,11.13,15.24
83,Co,Pt,-2,0,-1,0.5,0,2.5,0.77425,0,0.5764,1.39368,0.405585,-7.58E-05,-1.039414883,-0.023622094,-1.297357244,-0.053986711,-0.124679135,-0.0092622,-0.056557556,-0.00116,-0.009496676,0.990273533,1.164826286,1.199009355,2.63,0.136,0.592917479,0.552477779,0.205564784,0.432709938,0.006828704,0.251661918,1.105170918,1.491824698,0.367879441,7.389056099,2.718281828,1,0.135335283,0.367879441,0.212566585,0.834852681,1,0.668445775,1.791942093,4.318205835,3.74,1.16,1.73,1.221879198,5.989452466,175.9148375,2.384525136,1.733253018,8.166169913,0.771051586,1.209249598,3.669296668,1.973877732,1.323129812,4.263114515,1.161834243,25,-0.05946,1.03199,40.01,27,78,11.13,15.1
66,Cd,Hg,0,0,0,0,0,0,0,0,0.60895,-0.6,0.810935,0.00258479,-0.571428571,-0.003640655,-0.754849299,-0.027280894,-0.036529509,0.282891403,0.630468348,0.000609756,0,-1.714285714,0.834655446,0.833116386,1.339490397,0.10589311,0.417538354,0.692713327,0.217306435,0.433202514,0.024695122,0.229885057,0.886920437,1.36,1,1,1,1,1,1,1,0.91411399,1,0.638457607,1.713434781,1.221402758,4.24,1.27124915,1.161834243,1.579313091,2.857651118,19.29797176,0.918512284,1.010050167,0.990049834,0.980198673,1.094174284,1.79,1.215310986,0.511708578,0.612626394,1,25,0.0805,0.96225,4.43,48,80,21.58,23.42
235,Ni,Pd,-2,0,-2,0,0,1,0.2977,0,0.9,0.85965,0.29,-3.17E-05,0.914731556,-0.023472896,0.329183121,-0.002553626,-0.050552331,0.02802511,0.0318,-0.000285,0,1.321550506,1.287341145,0.796712304,3.45,0.151,0.328663793,0.524475524,0.225995914,0.433439431,0.007549858,0.24691358,1.161834243,1.336427488,0.135335283,7.389056099,1,1,0.135335283,0.135335283,0.551341985,0.818730753,1,1.221402758,1,0.551551535,1.577592578,0.904837418,1.284025417,0.972709308,1.993715533,8.414866811,0.949328867,1.11627807,1.349858808,0.670320046,1.377127764,1.05,1.309964451,0.496585304,0.57694981,1,30,0.0779,1.05037,41.33,28,46,10.94,14.72
366,Ti,Fe,-4,0,-4,0,0,6,1.05535,0,0.625,0.114388,0.6585,3.70E-05,-6.712137946,0.028304543,-7.220380889,-0.043549654,0.08633675,-0.104720105,0.027459293,0.000476,-0.050793651,9.881950619,1.166666667,0.453161516,4.448476652,0.196,0.707277577,0.568218402,0.268080246,0.430765274,0.006904762,0.292063492,0.755783741,1.336427488,1,54.59815003,1,1,0.018315639,0.018315639,8.254017075,0.779,1,1.284025417,1,1.080794047,2.93,0.778800783,3.0956565,2.911941381,1.185304851,1.840431399,1.881369558,0.835270211,0.522045777,1.377127764,0.826959134,1.84,0.625,7.69,0.565525439,1.8221188,20,2.34,0.6955,-53.62,22,26,17.65,11.77
168,MM,Ru,0,0,1,0.5,0,3.5,0,0,0.58965,1.31,0.381865,1.85E-05,0.316436708,0.00297061,1.796537998,0.037037037,0.003359656,0,0.00428,0.000142,0.01025641,0.797457404,1.219512195,1.108066937,2.9,0.114,0.790822706,0.521186786,0.203703704,0.382197332,0.005334282,0.261538462,1.05,1,0.367879441,1,2.718281828,1,1,2.718281828,1,1.038731233,1,1.769505272,0.544057685,0.595722693,0.200588446,1,0.861,0.789156994,0.336216494,0.044157168,0.710348205,1.040810774,1.051271096,0.878,1.11,0.407,0.977262484,1,0.818730753,0.860707976,25,0,0.99584,-4.43,77,44,14.14,13.57
111,Cu,Cr,5,0,5,1,0,3.5,0,0,0.8712,0.95581,0.21,-0.000277786,0.670434629,-0.001340672,8.09613144,0.045602919,-0.080360013,-0.121415216,-0.042630512,-0.001666667,0.060412225,1.144422837,1.124163193,0.715705451,7.084072764,0.183,0.572018281,0.712962963,0.246015745,0.450016072,0.009166667,0.268,1.072508181,0.786627861,1,0.006737947,1,1,148.4131591,148.4131591,1,1.078746803,1,0.927001588,1,0.571243337,0.383,0.960789439,1.221402758,0.786981923,0.818730753,0.491644197,1.700632091,0.756,0.295230167,0.826959134,2.50929039,0.468,1.491824698,7.389056099,1.840431399,0.427414932,1.6,-0.0159,1.17824,19.72,29,24,11.81,12
364,Ti,Al,-8,0,-3,0,0,6.5,0,0.16665,0.25,0.254185,0.108625,0.000556073,-10.92764369,0.00358374,2.675553599,0.019742451,0.209418026,0.085470085,0.088799684,0.009206349,-0.031746032,7.774197745,1.240740741,0.203675948,9.4,0.227,0.524999313,0.573695253,0.299726298,0.492305912,0.011269841,0.302,0.677056874,1.072508181,1,0.135335283,1,148.4131591,0.000335463,0.049787068,1,1.181399792,1.395565905,0.60653066,1,1.42945035,0.431,0.722527354,1.491824698,0.969543439,0.423162082,0.472366553,0.719643017,1.404947591,1.221402758,1.161834243,0.802518798,0.802518798,0.405,0.445,0.232236275,1.419067549,27,-0.07221,0.84965,-20.09,22,13,17.65,16.6
367,Ti,Hf,0,0,0,0,0,8,0,0,0.30555,0.12677,0.29339,-0.000116,-7.620042064,-0.01153087,-5.897392809,-0.0267,-0.043954288,0.042968568,-0.050906064,-0.001111111,0,9.42799856,1.088235294,0.519451998,5.109970692,0.158,0.542200541,0.557834545,0.276506484,0.365619755,0.006111111,0.317460317,1.161834243,0.786627861,1,1,1,1,1,1,1,0.677802047,1,0.677802047,2.176678302,1.107892985,0.997,0.861,0.819,1.40298204,6.110447432,76.70753934,1.039770484,1.061836547,1.07,0.913931185,0.878095431,1.42,1.39,0.631,4.903748928,1,25,-0.0568,0.82762,3.91,22,72,17.65,22.16
182,Mg,Sn,0,0,4,0,0,2,0,0.07145,0.35715,0.356035,0.217,0.000896461,3.39922397,-0.006881418,-4.683951338,0.112076212,0.039304056,-0.098684211,-0.344,0,-0.173886043,-0.800388015,1.183804987,0.29621234,5.593902436,0.206,0.435,0.647636836,0.176520034,0.512262866,0.02,0.263934172,0.980198673,1.915540829,1,22026.46579,1,54.59815003,1,54.59815003,1,0.424,1.15,2.042756252,1,4.536110832,0.739086733,0.97,2.013752707,1.199014537,7.042759023,327.0130244,2.129740199,1.377127764,1,1.63231622,1.768267051,0.018315639,0.860707976,1.349858808,5.103874719,16.44464677,2.5,-0.26764,0.82964,-1.25,12,50,23.23,27.65
118,Cu,Mn,5,0,4,0.5,0,3,0.00015,0,0.8117,0.36789,0.236,-7.82E-05,-2.809205522,-0.002773923,3.991399843,0.045602919,-0.039745628,-0.074657255,0.0559,0.00111,0.03968254,-0.595397239,1.1667345,0.752355033,5.031706965,0.181,0.592903828,0.708061002,0.246015745,0.470323264,0.010555556,0.258,1.072508181,0.70468809,2.718281828,0.006737947,0.367879441,1,148.4131591,54.59815003,1.000300045,1.215067949,1,0.822999241,1,0.176262662,0.746,0.904837418,1,0.829377384,0.852143789,0.543350869,0.461164715,0.718923733,0.275270783,0.860707976,2.611696473,0.468,1.197217363,2.69,0.565525439,0.548811636,15,-1.45E-14,1.29794,34.19,29,25,11.81,12.21
62,Bi,Sb,0,0,0,0,0,3,0,0.1517,0.50575,0.995,0.342755,-0.000730421,-0.106419161,0.004848027,1.654134395,-0.007034049,0.065821111,0.152625153,-0.0951,0,0,1.007953752,0.982905983,0.658180848,3.14,0.0875,0.454780362,0.46728972,0.209702592,0.533661682,0.025,0.158730159,0.914,1.030454534,1,1,1,1,1,1,1,1.066412274,1.101419718,1.379746794,0.617053222,1.110753929,3.75,0.763,1.28,0.834593916,0.343008517,0.035084354,1.070365308,0.941764534,0.904837418,1.16,1,1.17,0.792946123,0.740818221,1.768267051,1,100,-0.135,1.33694,14.12,83,51,35.38,30.2
152,Ge,Ga,0,0,1,0,0,4.5,0,0.1099,0.74175,0.8313382,0.214455,0.002475819,1.514338477,0.006876841,-1.164579825,0.095108696,-0.05105514,0.055339386,0.096131626,0.002651515,0.02300885,1.568412157,1.232607381,0.640990443,4.734596519,0.154132165,0.501256281,0.545373928,0.264945652,0.615498071,0.019507576,0.188495575,1.02020134,0.818730753,1,1,1,2.718281828,1,2.718281828,1,1.010959621,0.936130864,1.056434966,1,0.448127988,0.149553663,0.895834135,0.637628152,1.054166071,0.960789439,0.571209064,0.816278241,1.173510871,1.010050167,0.818730753,0.748263568,0.246596964,1.144536784,0.726149037,0.353454682,0.522045777,1,0.1113,1.18123,2.21,32,31,22.64,19.59
210,Mo,Ti,3,0,2,0.5,0,7,0,0,0.66665,0.41142,0.144945,0.00017,11.89986892,-0.007527629,2.027304008,0.033444816,0.01994984,0.104720105,0.059558001,0.001666667,0.027605245,7.288085134,1.102409639,0.305868758,7.045015092,0.175,0.618708847,0.526549163,0.273,0.377621979,0.005833333,0.303657695,1.061836547,0.538,2.718281828,0.049787068,0.367879441,1,20.08553692,7.389056099,1,1.395565905,1,0.716555195,1,0.510808763,0.76772015,1.19,0.427414932,0.959147893,0.453844795,0.115325121,0.187495581,1.010050167,1.419067549,1.02020134,0.923116346,0.638,0.869358235,0.13,0.139456856,0.740818221,8,-0.396,0.88766,0.56,42,22,15.58,17.65
36,Au,Cd,0,0,-1,0.5,0,0.5,0,0,0.61665,0.804,0.631805,0.00093512,-1.861732508,-0.012623061,0.248852742,0.057636657,0.075527419,0.265162277,0.6,0.0144,-0.008210181,-0.497705174,0.789841424,1.015064035,1.592488676,0.107,0.37956621,0.777310924,0.202128554,0.413703559,0.017195122,0.233990148,1.08,0.427414932,2.718281828,1,0.367879441,1,1,0.367879441,1,1.135076444,1,1.542338853,0.571209064,0.049360242,0.793,0.657,0.333,0.905987292,0.36059494,0.063927861,0.282239296,1.094174284,0.594520548,1.04,1.23,0.237,0.640824276,0.141,0.070651213,1.161834243,24,-1.91,0.88918,13.14,79,48,16.96,21.58
228,Ni,Ga,-2,0,3,0,0,3.5,0.2977,0.03845,0.7846,0.79358,0.27246,0.002722607,1.461396667,-0.040361226,0.863806491,0.085227273,0.131254905,0.25787728,0.130646661,0.013141026,-0.04691358,1.594883062,1.260304375,0.788841008,3.72,0.168,0.422413793,0.578208556,0.269886364,0.524343049,0.014262821,0.22345679,0.980198673,0.904837418,1,7.389056099,1,148.4131591,0.135335283,20.08553692,0.551341985,0.954850973,1.079934078,0.969669488,1,0.483279557,0.152330923,0.93239382,0.332871084,0.93869938,1.127496852,1.665291195,0.27499565,1.284025417,0.40656966,1.072508181,0.941764534,0.301,0.615697197,0.0446,0.195929574,2.585709659,20,-4.51,0.65428,17.16,28,31,10.94,19.59
47,Au,Mo,5,0,5,1,0,3.5,0,0,0.61665,1.53,0.423,-0.000402455,0.904989596,0.005222588,4.563300783,0.083100031,-0.008292791,-0.078217753,-0.116,-0.005,0.051759834,0.885655878,0.933535466,0.929582612,3.75,0.117,0.51369863,0.677900026,0.214860241,0.371793454,0.0075,0.264,1.2,0.683861409,1,0.00674,1,1,148.4131591,148.4131591,1,1.14,1,1.542338853,0.571209064,0.209860973,0.118473023,0.507,0.60653066,0.59727956,0.289384218,0.019063114,2.699320298,0.67,0.232236275,0.887,2.12,0.154,1.061836547,5.37,20.28739993,0.472366553,1.2,-0.135,0.92681,-14.86,79,42,16.96,15.58
15,Al,Ag,0,0,-4,0.5,0,3,0,0.16665,0.45455,0.86865,0.105545,-0.000261509,-1.543781036,-0.001624317,-2.254614149,-0.084372298,-0.175962294,0.026455026,0.0439978,-0.004761905,-0.047619048,1.53848538,1.12833764,0.41275287,9.606913621,0.185,0.421170012,0.772167768,0.267411374,0.509033778,0.013492063,0.261904762,1.27124915,1.377127764,0.367879441,22026.46579,2.718281828,0.006737947,1,0.018315639,1,0.562254885,0.717,2.482087649,1,2.390828599,4.91,1.8496566,1.161834243,1.025079325,6.233886659,52.45732595,1.329762028,1.051271096,2.435129651,0.951229425,0.565525439,3.35,2.013752707,0.835,0.644036421,2.013752707,20,0.0034,0.9742,0.12,13,47,16.6,17.06
93,Cr,Co,-2,0,-3,0.5,0,4.5,0.77425,0,0.80555,0.66905,0.19761,0.000106895,0.030340823,0.006513926,-7.857637027,-0.036259065,0.085213439,-0.006483029,-0.016112006,-0.000925926,-0.042097206,1.494810563,1.207624036,0.654311579,7.20331997,0.187,0.814536341,0.540697674,0.250687672,0.452442785,0.00787037,0.27745886,0.878095431,1.25,2.718281828,7.389056099,0.367879441,1,0.135335283,0.049787068,4.704408275,1.057069017,1,0.946012024,1,0.986511792,2.39,0.923116346,1.568312185,1.240556414,1.127496852,1.568312185,1.013084867,0.878095431,0.826959134,1.150273799,0.755783741,1.79,0.65704682,1.197217363,1.336427488,1.733253018,25,0.0104,1.02264,-5.15,24,27,12,11.13
8,Ag,Hg,0,0,-1,0.5,0,0.5,0,0,0.64685,0.402235,0.57868,0.003457906,-2.766594862,-0.015918099,-7.517540799,-0.021559237,-0.006114872,0.409626216,1.153554263,0.013888889,-0.008210181,-0.616702569,0.763536749,0.877472023,4.72,0.10710955,0.381618814,0.802860189,0.214445607,0.417995195,0.018055556,0.233990148,0.878095431,1.072508181,2.718281828,1,0.367879441,1,1,0.367879441,1,0.986097544,1,0.591851216,1.713434781,0.164561651,17.48424168,1.040810774,0.860707976,2.51305715,2.974274073,22.64637964,0.535261429,1.105170918,0.600495579,1.02020134,1.521961556,1.6,1.035619709,0.278,0.102284207,1.161834243,23,-0.436,0.83042,14,47,80,17.06,23.42
196,Mn,Pt,-4,0,-3,0.5,0,3.5,0.00015,0,0.54465,0.81255,0.32404,-0.000168468,2.470566091,-0.015674916,-5.050262674,-0.090245776,-0.08008008,-0.062503189,-0.171232877,-0.004861111,-0.030864198,-0.764716954,1.149198844,1.081347359,4.5,0.142,0.551146384,0.506878144,0.223694316,0.41041041,0.008680556,0.262345679,0.970445534,2.08,0.367879441,54.59815003,2.718281828,1,0.018315639,0.049787068,0.999700045,0.783,1,0.712268736,1.791942093,13.80595471,4.593673359,1.14,3.320116923,1.43832609,6.488296399,249.6350372,8.908447644,1.599994193,7.242742985,0.852143789,0.878095431,6.55,1.616074402,4.35,18.54128746,1.568312185,11,-0.602,1.35313,67.34,25,78,12.21,15.1
148,Fe,W,2,0,2,0,0,5,1.05535,0,0.475,0.484748,0.75535,-0.000281545,-5.300781801,-0.021870285,2.308445911,-0.019032691,-0.108302936,-0.011546116,-0.121285309,-0.003142857,-0.036781609,3.875490746,1.291666667,0.970761895,1.99,0.143,0.764367816,0.578730807,0.236789073,0.419782181,0.005571429,0.248275862,1.349858808,1.698932309,1,0.135335283,1,1,7.389056099,7.389056099,0.12115313,0.860707976,1,0.57694981,2.013752707,1.940652002,0.962327933,1.05,0.878095431,0.416811999,5.473947392,83.09628536,4.706761067,1.209249598,1.404947591,0.786627861,1.127496852,1.404947591,1.868245957,1.46,101.4940321,1.8221188,7,0.0171,0.98757,32.99,26,74,11.77,15.85
13,Ag,Tl,0,0,4,0.5,0,3,0,0.0185,0.63975,0.840735,0.41197,0.00092334,1.885925032,-0.023627144,-7.063196014,0.087274775,0.026374661,0.317460317,0.192931843,0.011616162,-0.038095238,1.709557378,0.692474948,0.794749002,4.948008539,0.103,0.390754404,0.763147708,0.268862613,0.434239962,0.016919192,0.219047619,1,0.733446956,2.718281828,1,0.367879441,148.4131591,1,54.59815003,1,0.983340333,1.037693021,0.583506318,1.6795065,0.395553195,0.23,1.419067549,0.637628152,1.800528081,3.064854203,68.03348429,0.523090913,1.25860001,0.543350869,1.02020134,1.858928042,0.289,0.869358235,0.326,0.343008517,2.225540928,6.5,-1.48,0.83223,39.42,47,81,17.06,28.58
